ID,prediction
2019 X 8 X C2009 X AS27133,0
2019 X 9 X C2009 X AS17005,0
2019 X 9 X C2009 X AS27132,0
2019 X 9 X C2009 X AS27000,0
2019 X 9 X C2009 X AS27138,0
2019 X 9 X C2009 X AS27133,0
2019 X 7 X C1078 X AS42018,0
2019 X 7 X C1078 X AS21126,0
2019 X 7 X C1078 X AS27134,0
2019 X 7 X C1078 X AS27132,0
2019 X 7 X C1078 X AS27000,0
2019 X 7 X C1078 X AS27137,0
2019 X 7 X C1078 X AS27138,0
2019 X 7 X C1078 X AS27133,0
2019 X 7 X C1070 X AS21126,0
2019 X 7 X C1070 X AS27134,0
2019 X 7 X C1070 X AS27132,0
2019 X 7 X C1070 X AS27000,0
2019 X 7 X C1073 X AS27134,0
2019 X 7 X C1073 X AS27132,0
2019 X 7 X C1073 X AS27000,0
2019 X 7 X C1073 X AS27137,0
2019 X 7 X C1073 X AS27138,0
2019 X 7 X C1073 X AS27133,0
2019 X 7 X C1017 X AS42018,0
2019 X 7 X C1017 X AS21126,0
2019 X 7 X C1017 X AS27134,0
2019 X 7 X C1017 X AS27132,0
2019 X 7 X C1017 X AS27000,0
2019 X 7 X C1017 X AS27137,0
2019 X 7 X C1017 X AS27138,0
2019 X 7 X C1017 X AS27133,0
2019 X 8 X C1073 X AS27134,0
2019 X 8 X C1073 X AS27132,0
2019 X 8 X C1073 X AS27000,0
2019 X 8 X C1073 X AS27137,0
2019 X 8 X C1073 X AS27138,0
2019 X 8 X C1073 X AS27133,0
2019 X 8 X C1017 X AS42018,0
2019 X 8 X C1017 X AS21126,0
2019 X 8 X C1017 X AS27134,0
2019 X 8 X C1017 X AS27132,0
2019 X 8 X C1017 X AS27000,0
2019 X 8 X C1017 X AS27137,0
2019 X 8 X C1017 X AS27138,0
2019 X 8 X C1017 X AS27133,0
2019 X 8 X C1078 X AS21126,0
2019 X 8 X C1078 X AS42018,0
2019 X 8 X C1078 X AS27134,0
2019 X 8 X C1078 X AS27132,0
2019 X 8 X C1078 X AS27000,0
2019 X 8 X C1078 X AS27137,0
2019 X 8 X C1078 X AS27138,0
2019 X 8 X C1078 X AS27133,0
2019 X 8 X C1070 X AS21126,0
2019 X 8 X C1070 X AS27134,0
2019 X 8 X C1070 X AS27132,0
2019 X 8 X C1070 X AS27000,0
2019 X 9 X C1073 X AS21126,0
2019 X 9 X C1073 X AS27134,0
2019 X 9 X C1073 X AS27132,0
2019 X 9 X C1073 X AS27000,0
2019 X 9 X C1073 X AS27137,0
2019 X 9 X C1073 X AS27138,0
2019 X 9 X C1073 X AS27133,0
2019 X 9 X C1078 X AS42018,0
2019 X 9 X C1078 X AS21126,0
2019 X 9 X C1078 X AS27134,0
2019 X 9 X C1078 X AS27132,0
2019 X 9 X C1078 X AS27000,0
2019 X 9 X C1078 X AS27137,0
2019 X 9 X C1078 X AS27138,0
2019 X 9 X C1078 X AS27133,0
2019 X 9 X C1070 X AS21126,0
2019 X 9 X C1070 X AS27134,0
2019 X 9 X C1070 X AS27132,0
2019 X 9 X C1070 X AS27000,0
2019 X 9 X C1017 X AS21126,0
2019 X 9 X C1017 X AS42018,0
2019 X 9 X C1017 X AS27134,0
2019 X 9 X C1017 X AS27132,0
2019 X 9 X C1017 X AS27000,0
2019 X 9 X C1017 X AS27137,0
2019 X 9 X C1017 X AS27138,0
2019 X 9 X C1017 X AS27133,0
2019 X 7 X C1028 X AS21126,0
2019 X 7 X C1028 X AS17005,0
2019 X 7 X C1028 X AS27134,0
2019 X 7 X C1028 X AS27132,0
2019 X 7 X C1028 X AS27000,0
2019 X 7 X C1028 X AS27137,0
2019 X 7 X C1028 X AS27138,0
2019 X 7 X C1028 X AS27133,0
2019 X 7 X C1074 X AS27134,0
2019 X 7 X C1074 X AS27132,0
2019 X 7 X C1074 X AS27000,0
2019 X 7 X C1074 X AS27137,0
2019 X 7 X C1074 X AS27138,0
2019 X 7 X C1074 X AS27133,0
2019 X 7 X C1077 X AS21126,0
2019 X 7 X C1077 X AS42018,0
2019 X 7 X C1077 X AS46000,0
2019 X 7 X C1077 X AS17005,0
2019 X 7 X C1077 X AS27134,0
2019 X 7 X C1077 X AS27132,0
2019 X 7 X C1077 X AS27000,0
2019 X 7 X C1077 X AS27137,0
2019 X 7 X C1077 X AS27138,0
2019 X 7 X C1077 X AS27133,0
2019 X 7 X C1067 X AS27134,0
2019 X 7 X C1067 X AS27000,0
2019 X 7 X C1067 X AS27137,0
2019 X 7 X C1067 X AS27133,0
2019 X 7 X C1099 X AS42018,0
2019 X 7 X C1099 X AS21126,0
2019 X 7 X C1099 X AS17005,0
2019 X 7 X C1099 X AS27134,0
2019 X 7 X C1099 X AS27132,0
2019 X 7 X C1099 X AS27000,0
2019 X 7 X C1099 X AS27137,0
2019 X 7 X C1099 X AS27138,0
2019 X 7 X C1099 X AS27133,0
2019 X 7 X C1007 X AS42018,0
2019 X 7 X C1007 X AS21126,0
2019 X 7 X C1007 X AS46000,0
2019 X 7 X C1007 X AS17005,0
2019 X 7 X C1007 X AS27134,0
2019 X 7 X C1007 X AS27132,0
2019 X 7 X C1007 X AS27000,0
2019 X 7 X C1007 X AS27139,0
2019 X 7 X C1007 X AS27137,0
2019 X 7 X C1007 X AS27138,0
2019 X 7 X C1007 X AS27133,0
2019 X 8 X C1074 X AS27134,0
2019 X 8 X C1074 X AS27132,0
2019 X 8 X C1074 X AS27000,0
2019 X 8 X C1074 X AS27137,0
2019 X 8 X C1074 X AS27138,0
2019 X 8 X C1074 X AS27133,0
2019 X 8 X C1028 X AS21126,0
2019 X 8 X C1028 X AS17005,0
2019 X 8 X C1028 X AS27134,0
2019 X 8 X C1028 X AS27132,0
2019 X 8 X C1028 X AS27000,0
2019 X 8 X C1028 X AS27137,0
2019 X 8 X C1028 X AS27138,0
2019 X 8 X C1028 X AS27133,0
2019 X 8 X C1077 X AS21126,0
2019 X 8 X C1077 X AS27134,0
2019 X 8 X C1077 X AS27132,0
2019 X 8 X C1077 X AS27000,0
2019 X 8 X C1077 X AS27137,0
2019 X 8 X C1077 X AS27138,0
2019 X 8 X C1077 X AS27133,0
2019 X 8 X C1067 X AS27134,0
2019 X 8 X C1067 X AS27000,0
2019 X 8 X C1067 X AS27137,0
2019 X 8 X C1067 X AS27133,0
2019 X 8 X C1099 X AS42018,0
2019 X 8 X C1099 X AS21126,0
2019 X 8 X C1099 X AS17005,0
2019 X 8 X C1099 X AS27134,0
2019 X 8 X C1099 X AS27132,0
2019 X 8 X C1099 X AS27000,0
2019 X 8 X C1099 X AS27137,0
2019 X 8 X C1099 X AS27138,0
2019 X 8 X C1099 X AS27133,0
2019 X 8 X C1007 X AS21126,0
2019 X 8 X C1007 X AS42018,0
2019 X 8 X C1007 X AS46000,0
2019 X 8 X C1007 X AS17005,0
2019 X 8 X C1007 X AS27134,0
2019 X 8 X C1007 X AS27132,0
2019 X 8 X C1007 X AS27000,0
2019 X 8 X C1007 X AS27139,0
2019 X 8 X C1007 X AS27137,0
2019 X 8 X C1007 X AS27138,0
2019 X 8 X C1007 X AS27133,0
2019 X 9 X C1028 X AS21126,0
2019 X 9 X C1028 X AS17005,0
2019 X 9 X C1028 X AS27134,0
2019 X 9 X C1028 X AS27132,0
2019 X 9 X C1028 X AS27000,0
2019 X 9 X C1028 X AS27137,0
2019 X 9 X C1028 X AS27138,0
2019 X 9 X C1028 X AS27133,0
2019 X 9 X C1074 X AS27134,0
2019 X 9 X C1074 X AS27132,0
2019 X 9 X C1074 X AS27000,0
2019 X 9 X C1074 X AS27137,0
2019 X 9 X C1074 X AS27138,0
2019 X 9 X C1074 X AS27133,0
2019 X 9 X C1077 X AS21126,0
2019 X 9 X C1077 X AS27134,0
2019 X 9 X C1077 X AS27132,0
2019 X 9 X C1077 X AS27000,0
2019 X 9 X C1077 X AS27137,0
2019 X 9 X C1077 X AS27138,0
2019 X 9 X C1077 X AS27133,0
2019 X 9 X C1099 X AS21126,0
2019 X 9 X C1099 X AS42018,0
2019 X 9 X C1099 X AS17005,0
2019 X 9 X C1099 X AS27134,0
2019 X 9 X C1099 X AS27000,0
2019 X 9 X C1099 X AS27137,0
2019 X 9 X C1099 X AS27138,0
2019 X 9 X C1099 X AS27133,0
2019 X 9 X C1007 X AS21126,0
2019 X 9 X C1007 X AS42018,0
2019 X 9 X C1007 X AS46000,0
2019 X 9 X C1007 X AS17005,0
2019 X 9 X C1007 X AS27134,0
2019 X 9 X C1007 X AS27132,0
2019 X 9 X C1007 X AS27000,0
2019 X 9 X C1007 X AS27139,0
2019 X 9 X C1007 X AS27137,0
2019 X 9 X C1007 X AS27138,0
2019 X 9 X C1007 X AS27133,0
2019 X 9 X C1067 X AS27134,0
2019 X 9 X C1067 X AS27000,0
2019 X 9 X C1067 X AS27137,0
2019 X 9 X C1067 X AS27133,0
2019 X 7 X C5006 X AS27134,0
2019 X 7 X C5006 X AS27132,0
2019 X 7 X C5006 X AS27000,0
2019 X 7 X C5006 X AS27139,0
2019 X 7 X C5006 X AS27137,0
2019 X 7 X C5006 X AS27138,0
2019 X 7 X C5006 X AS27133,0
2019 X 8 X C5006 X AS27134,0
2019 X 8 X C5006 X AS27132,0
2019 X 8 X C5006 X AS27000,0
2019 X 8 X C5006 X AS27139,0
2019 X 8 X C5006 X AS27137,0
2019 X 8 X C5006 X AS27138,0
2019 X 8 X C5006 X AS27133,0
2019 X 9 X C5006 X AS27134,0
2019 X 9 X C5006 X AS27132,0
2019 X 9 X C5006 X AS27000,0
2019 X 9 X C5006 X AS27139,0
2019 X 9 X C5006 X AS27137,0
2019 X 9 X C5006 X AS27138,0
2019 X 9 X C5006 X AS27133,0
2019 X 7 X C2071 X AS46000,0
2019 X 7 X C2071 X AS27134,0
2019 X 7 X C2071 X AS27132,0
2019 X 7 X C2071 X AS27000,0
2019 X 7 X C2071 X AS27139,0
2019 X 7 X C2071 X AS27137,0
2019 X 7 X C2071 X AS27138,0
2019 X 7 X C2071 X AS27133,0
2019 X 8 X C2071 X AS46000,0
2019 X 8 X C2071 X AS27134,0
2019 X 8 X C2071 X AS27132,0
2019 X 8 X C2071 X AS27000,0
2019 X 8 X C2071 X AS27139,0
2019 X 8 X C2071 X AS27137,0
2019 X 8 X C2071 X AS27138,0
2019 X 8 X C2071 X AS27133,0
2019 X 9 X C2071 X AS46000,0
2019 X 9 X C2071 X AS27134,0
2019 X 9 X C2071 X AS27132,0
2019 X 9 X C2071 X AS27000,0
2019 X 9 X C2071 X AS27139,0
2019 X 9 X C2071 X AS27137,0
2019 X 9 X C2071 X AS27138,0
2019 X 9 X C2071 X AS27133,0
2019 X 7 X C2055 X AS17005,0
2019 X 7 X C2055 X AS27134,0
2019 X 7 X C2055 X AS27132,0
2019 X 7 X C2055 X AS27000,0
2019 X 7 X C2055 X AS27139,0
2019 X 7 X C2055 X AS27137,0
2019 X 7 X C2055 X AS27138,0
2019 X 7 X C2055 X AS27133,0
2019 X 8 X C2055 X AS27132,0
2019 X 8 X C2055 X AS27000,0
2019 X 8 X C2055 X AS27139,0
2019 X 8 X C2055 X AS27137,0
2019 X 8 X C2055 X AS27138,0
2019 X 8 X C2055 X AS27133,0
2019 X 9 X C2055 X AS27132,0
2019 X 9 X C2055 X AS27000,0
2019 X 9 X C2055 X AS27139,0
2019 X 9 X C2055 X AS27137,0
2019 X 9 X C2055 X AS27138,0
2019 X 9 X C2055 X AS27133,0
2019 X 9 X C5076 X AS27132,0
2019 X 9 X C5076 X AS27000,0
2019 X 9 X C5076 X AS27139,0
2019 X 9 X C5076 X AS27137,0
2019 X 9 X C5076 X AS27138,0
2019 X 9 X C5076 X AS27133,0
