calendar,calendar,site_code,product_code,stock_distributed
2017-10-01,2017-10-01,C1007,AS46000,1.0
2017-11-01,2017-11-01,C1007,AS46000,1.0
2017-12-01,2017-12-01,C1007,AS46000,1.0
2018-01-01,2018-01-01,C1007,AS46000,1.0
2018-02-01,2018-02-01,C1007,AS46000,1.0
2018-03-01,2018-03-01,C1007,AS46000,1.0
2018-04-01,2018-04-01,C1007,AS46000,1.0
2018-05-01,2018-05-01,C1007,AS46000,1.0
2018-06-01,2018-06-01,C1007,AS46000,1.0
2018-07-01,2018-07-01,C1007,AS46000,1.0
2018-08-01,2018-08-01,C1007,AS46000,1.0
2018-09-01,2018-09-01,C1007,AS46000,1.0
2016-01-01,2016-01-01,C1008,AS27000,91.0
2016-02-01,2016-02-01,C1008,AS27000,1.0
2016-03-01,2016-03-01,C1008,AS27000,26.0
2016-04-01,2016-04-01,C1008,AS27000,52.0
2016-05-01,2016-05-01,C1008,AS27000,67.0
2016-06-01,2016-06-01,C1008,AS27000,37.0
2016-07-01,2016-07-01,C1008,AS27000,43.0
2016-08-01,2016-08-01,C1008,AS27000,55.0
2016-09-01,2016-09-01,C1008,AS27000,25.0
2016-10-01,2016-10-01,C1008,AS27000,19.0
2016-11-01,2016-11-01,C1008,AS27000,31.0
2016-12-01,2016-12-01,C1008,AS27000,31.0
2017-01-01,2017-01-01,C1008,AS27000,1.0
2017-02-01,2017-02-01,C1008,AS27000,20.0
2017-03-01,2017-03-01,C1008,AS27000,31.0
2017-04-01,2017-04-01,C1008,AS27000,25.0
2017-05-01,2017-05-01,C1008,AS27000,16.0
2017-06-01,2017-06-01,C1008,AS27000,6.0
2017-07-01,2017-07-01,C1008,AS27000,1.0
2017-08-01,2017-08-01,C1008,AS27000,31.0
2017-09-01,2017-09-01,C1008,AS27000,19.0
2017-10-01,2017-10-01,C1008,AS27000,30.0
2017-11-01,2017-11-01,C1008,AS27000,9.0
2017-12-01,2017-12-01,C1008,AS27000,13.0
2018-01-01,2018-01-01,C1008,AS27000,39.0
2018-02-01,2018-02-01,C1008,AS27000,11.0
2018-03-01,2018-03-01,C1008,AS27000,13.0
2018-04-01,2018-04-01,C1008,AS27000,8.0
2018-05-01,2018-05-01,C1008,AS27000,35.0
2018-06-01,2018-06-01,C1008,AS27000,20.0
2018-07-01,2018-07-01,C1008,AS27000,11.0
2018-08-01,2018-08-01,C1008,AS27000,19.0
2018-09-01,2018-09-01,C1008,AS27000,31.0
2016-01-01,2016-01-01,C1008,AS27132,16.0
2016-02-01,2016-02-01,C1008,AS27132,1.0
2016-03-01,2016-03-01,C1008,AS27132,1.0
2016-04-01,2016-04-01,C1008,AS27132,1.0
2016-05-01,2016-05-01,C1008,AS27132,1.0
2016-06-01,2016-06-01,C1008,AS27132,1.0
2016-07-01,2016-07-01,C1008,AS27132,1.0
2016-08-01,2016-08-01,C1008,AS27132,4.0
2016-09-01,2016-09-01,C1008,AS27132,1.0
2016-10-01,2016-10-01,C1008,AS27132,1.0
2016-11-01,2016-11-01,C1008,AS27132,1.0
2016-12-01,2016-12-01,C1008,AS27132,2.0
2017-01-01,2017-01-01,C1008,AS27132,1.0
2017-02-01,2017-02-01,C1008,AS27132,1.0
2017-03-01,2017-03-01,C1008,AS27132,1.0
2017-04-01,2017-04-01,C1008,AS27132,1.0
2017-05-01,2017-05-01,C1008,AS27132,1.0
2017-06-01,2017-06-01,C1008,AS27132,1.0
2017-07-01,2017-07-01,C1008,AS27132,1.0
2017-08-01,2017-08-01,C1008,AS27132,1.0
2017-09-01,2017-09-01,C1008,AS27132,1.0
2017-10-01,2017-10-01,C1008,AS27132,1.0
2017-11-01,2017-11-01,C1008,AS27132,1.0
2017-12-01,2017-12-01,C1008,AS27132,1.0
2018-01-01,2018-01-01,C1008,AS27132,1.0
2018-02-01,2018-02-01,C1008,AS27132,1.0
2018-03-01,2018-03-01,C1008,AS27132,1.0
2018-04-01,2018-04-01,C1008,AS27132,1.0
2018-05-01,2018-05-01,C1008,AS27132,1.0
2018-06-01,2018-06-01,C1008,AS27132,1.0
2018-07-01,2018-07-01,C1008,AS27132,1.0
2018-08-01,2018-08-01,C1008,AS27132,1.0
2018-09-01,2018-09-01,C1008,AS27132,1.0
2016-01-01,2016-01-01,C1008,AS27133,51.0
2016-02-01,2016-02-01,C1008,AS27133,1.0
2016-03-01,2016-03-01,C1008,AS27133,26.0
2016-04-01,2016-04-01,C1008,AS27133,16.0
2016-05-01,2016-05-01,C1008,AS27133,21.0
2016-06-01,2016-06-01,C1008,AS27133,16.0
2016-07-01,2016-07-01,C1008,AS27133,1.0
2016-08-01,2016-08-01,C1008,AS27133,1.0
2016-09-01,2016-09-01,C1008,AS27133,1.0
2016-10-01,2016-10-01,C1008,AS27133,30.0
2016-11-01,2016-11-01,C1008,AS27133,22.0
2016-12-01,2016-12-01,C1008,AS27133,101.0
2017-01-01,2017-01-01,C1008,AS27133,51.0
2017-02-01,2017-02-01,C1008,AS27133,46.0
2017-03-01,2017-03-01,C1008,AS27133,26.0
2017-04-01,2017-04-01,C1008,AS27133,21.0
2017-05-01,2017-05-01,C1008,AS27133,11.0
2017-06-01,2017-06-01,C1008,AS27133,26.0
2017-07-01,2017-07-01,C1008,AS27133,1.0
2017-08-01,2017-08-01,C1008,AS27133,1.0
2017-09-01,2017-09-01,C1008,AS27133,1.0
2017-10-01,2017-10-01,C1008,AS27133,1.0
2017-11-01,2017-11-01,C1008,AS27133,1.0
2017-12-01,2017-12-01,C1008,AS27133,1.0
2018-01-01,2018-01-01,C1008,AS27133,16.0
2018-02-01,2018-02-01,C1008,AS27133,51.0
2018-03-01,2018-03-01,C1008,AS27133,2.0
2018-04-01,2018-04-01,C1008,AS27133,4.0
2018-05-01,2018-05-01,C1008,AS27133,7.0
2018-06-01,2018-06-01,C1008,AS27133,51.0
2018-07-01,2018-07-01,C1008,AS27133,1.0
2018-08-01,2018-08-01,C1008,AS27133,1.0
2018-09-01,2018-09-01,C1008,AS27133,1.0
2016-01-01,2016-01-01,C1008,AS27134,16.0
2016-02-01,2016-02-01,C1008,AS27134,1.0
2016-03-01,2016-03-01,C1008,AS27134,38.0
2016-04-01,2016-04-01,C1008,AS27134,13.0
2016-05-01,2016-05-01,C1008,AS27134,26.0
2016-06-01,2016-06-01,C1008,AS27134,15.0
2016-07-01,2016-07-01,C1008,AS27134,7.0
2016-08-01,2016-08-01,C1008,AS27134,13.0
2016-09-01,2016-09-01,C1008,AS27134,27.0
2016-10-01,2016-10-01,C1008,AS27134,1.0
2016-11-01,2016-11-01,C1008,AS27134,21.0
2016-12-01,2016-12-01,C1008,AS27134,41.0
2017-01-01,2017-01-01,C1008,AS27134,1.0
2017-02-01,2017-02-01,C1008,AS27134,1.0
2017-03-01,2017-03-01,C1008,AS27134,11.0
2017-04-01,2017-04-01,C1008,AS27134,11.0
2017-05-01,2017-05-01,C1008,AS27134,11.0
2017-06-01,2017-06-01,C1008,AS27134,1.0
2017-07-01,2017-07-01,C1008,AS27134,21.0
2017-08-01,2017-08-01,C1008,AS27134,1.0
2017-09-01,2017-09-01,C1008,AS27134,6.0
2017-10-01,2017-10-01,C1008,AS27134,10.0
2017-11-01,2017-11-01,C1008,AS27134,1.0
2017-12-01,2017-12-01,C1008,AS27134,1.0
2018-01-01,2018-01-01,C1008,AS27134,22.0
2018-02-01,2018-02-01,C1008,AS27134,1.0
2018-03-01,2018-03-01,C1008,AS27134,1.0
2018-04-01,2018-04-01,C1008,AS27134,2.0
2018-05-01,2018-05-01,C1008,AS27134,8.0
2018-06-01,2018-06-01,C1008,AS27134,1.0
2018-07-01,2018-07-01,C1008,AS27134,1.0
2018-08-01,2018-08-01,C1008,AS27134,16.0
2018-09-01,2018-09-01,C1008,AS27134,11.0
2016-01-01,2016-01-01,C1008,AS27137,1.0
2016-02-01,2016-02-01,C1008,AS27137,1.0
2016-03-01,2016-03-01,C1008,AS27137,1.0
2016-04-01,2016-04-01,C1008,AS27137,1.0
2016-05-01,2016-05-01,C1008,AS27137,1.0
2016-06-01,2016-06-01,C1008,AS27137,1.0
2016-07-01,2016-07-01,C1008,AS27137,1.0
2016-08-01,2016-08-01,C1008,AS27137,1.0
2016-09-01,2016-09-01,C1008,AS27137,1.0
2016-10-01,2016-10-01,C1008,AS27137,1.0
2016-11-01,2016-11-01,C1008,AS27137,1.0
2016-12-01,2016-12-01,C1008,AS27137,1.0
2017-01-01,2017-01-01,C1008,AS27137,1.0
2017-02-01,2017-02-01,C1008,AS27137,1.0
2017-03-01,2017-03-01,C1008,AS27137,1.0
2017-04-01,2017-04-01,C1008,AS27137,1.0
2017-05-01,2017-05-01,C1008,AS27137,1.0
2017-06-01,2017-06-01,C1008,AS27137,1.0
2017-07-01,2017-07-01,C1008,AS27137,26.0
2017-08-01,2017-08-01,C1008,AS27137,16.0
2017-09-01,2017-09-01,C1008,AS27137,1.0
2017-10-01,2017-10-01,C1008,AS27137,31.0
2017-11-01,2017-11-01,C1008,AS27137,11.0
2017-12-01,2017-12-01,C1008,AS27137,1.0
2018-01-01,2018-01-01,C1008,AS27137,21.0
2018-02-01,2018-02-01,C1008,AS27137,1.0
2018-03-01,2018-03-01,C1008,AS27137,1.0
2018-04-01,2018-04-01,C1008,AS27137,5.0
2018-05-01,2018-05-01,C1008,AS27137,17.0
2018-06-01,2018-06-01,C1008,AS27137,1.0
2018-07-01,2018-07-01,C1008,AS27137,1.0
2018-08-01,2018-08-01,C1008,AS27137,11.0
2018-09-01,2018-09-01,C1008,AS27137,1.0
2016-01-01,2016-01-01,C1008,AS27138,1.0
2016-02-01,2016-02-01,C1008,AS27138,1.0
2016-03-01,2016-03-01,C1008,AS27138,1.0
2016-04-01,2016-04-01,C1008,AS27138,1.0
2016-05-01,2016-05-01,C1008,AS27138,1.0
2016-06-01,2016-06-01,C1008,AS27138,1.0
2016-07-01,2016-07-01,C1008,AS27138,1.0
2016-08-01,2016-08-01,C1008,AS27138,1.0
2016-09-01,2016-09-01,C1008,AS27138,1.0
2016-10-01,2016-10-01,C1008,AS27138,11.0
2016-11-01,2016-11-01,C1008,AS27138,31.0
2016-12-01,2016-12-01,C1008,AS27138,36.0
2017-01-01,2017-01-01,C1008,AS27138,1.0
2017-02-01,2017-02-01,C1008,AS27138,1.0
2017-03-01,2017-03-01,C1008,AS27138,36.0
2017-04-01,2017-04-01,C1008,AS27138,21.0
2017-05-01,2017-05-01,C1008,AS27138,14.0
2017-06-01,2017-06-01,C1008,AS27138,1.0
2017-07-01,2017-07-01,C1008,AS27138,8.0
2017-08-01,2017-08-01,C1008,AS27138,1.0
2017-09-01,2017-09-01,C1008,AS27138,1.0
2017-10-01,2017-10-01,C1008,AS27138,1.0
2017-11-01,2017-11-01,C1008,AS27138,1.0
2017-12-01,2017-12-01,C1008,AS27138,1.0
2018-01-01,2018-01-01,C1008,AS27138,24.0
2018-02-01,2018-02-01,C1008,AS27138,8.0
2018-03-01,2018-03-01,C1008,AS27138,12.0
2018-04-01,2018-04-01,C1008,AS27138,7.0
2018-05-01,2018-05-01,C1008,AS27138,12.0
2018-06-01,2018-06-01,C1008,AS27138,13.0
2018-07-01,2018-07-01,C1008,AS27138,6.0
2018-08-01,2018-08-01,C1008,AS27138,11.0
2018-09-01,2018-09-01,C1008,AS27138,13.0
2016-01-01,2016-01-01,C1008,AS42018,1.0
2016-02-01,2016-02-01,C1008,AS42018,1.0
2016-03-01,2016-03-01,C1008,AS42018,1.0
2016-04-01,2016-04-01,C1008,AS42018,1.0
2016-05-01,2016-05-01,C1008,AS42018,1.0
2016-06-01,2016-06-01,C1008,AS42018,1.0
2016-07-01,2016-07-01,C1008,AS42018,1.0
2016-08-01,2016-08-01,C1008,AS42018,1.0
2016-09-01,2016-09-01,C1008,AS42018,1.0
2016-10-01,2016-10-01,C1008,AS42018,1.0
2016-11-01,2016-11-01,C1008,AS42018,1.0
2016-12-01,2016-12-01,C1008,AS42018,1.0
2017-01-01,2017-01-01,C1008,AS42018,1.0
2017-02-01,2017-02-01,C1008,AS42018,1.0
2017-03-01,2017-03-01,C1008,AS42018,1.0
2017-04-01,2017-04-01,C1008,AS42018,1.0
2017-05-01,2017-05-01,C1008,AS42018,1.0
2017-06-01,2017-06-01,C1008,AS42018,1.0
2017-07-01,2017-07-01,C1008,AS42018,1.0
2017-08-01,2017-08-01,C1008,AS42018,1.0
2017-09-01,2017-09-01,C1008,AS42018,1.0
2017-10-01,2017-10-01,C1008,AS42018,1.0
2017-11-01,2017-11-01,C1008,AS42018,1.0
2017-12-01,2017-12-01,C1008,AS42018,1.0
2018-01-01,2018-01-01,C1008,AS42018,1.0
2018-02-01,2018-02-01,C1008,AS42018,1.0
2018-03-01,2018-03-01,C1008,AS42018,1.0
2018-04-01,2018-04-01,C1008,AS42018,1.0
2018-05-01,2018-05-01,C1008,AS42018,1.0
2018-06-01,2018-06-01,C1008,AS42018,1.0
2018-07-01,2018-07-01,C1008,AS42018,1.0
2018-08-01,2018-08-01,C1008,AS42018,1.0
2018-09-01,2018-09-01,C1008,AS42018,1.0
2016-01-01,2016-01-01,C1009,AS27000,1.0
2016-02-01,2016-02-01,C1009,AS27000,1.0
2016-03-01,2016-03-01,C1009,AS27000,1.0
2016-04-01,2016-04-01,C1009,AS27000,1.0
2016-05-01,2016-05-01,C1009,AS27000,1.0
2016-06-01,2016-06-01,C1009,AS27000,1.0
2016-07-01,2016-07-01,C1009,AS27000,1.0
2016-08-01,2016-08-01,C1009,AS27000,2.0
2016-09-01,2016-09-01,C1009,AS27000,23.0
2016-10-01,2016-10-01,C1009,AS27000,23.0
2016-11-01,2016-11-01,C1009,AS27000,22.0
2016-12-01,2016-12-01,C1009,AS27000,1.0
2017-01-01,2017-01-01,C1009,AS27000,35.0
2017-02-01,2017-02-01,C1009,AS27000,15.0
2017-03-01,2017-03-01,C1009,AS27000,23.0
2017-04-01,2017-04-01,C1009,AS27000,13.0
2017-05-01,2017-05-01,C1009,AS27000,39.0
2017-06-01,2017-06-01,C1009,AS27000,13.0
2017-07-01,2017-07-01,C1009,AS27000,23.0
2017-08-01,2017-08-01,C1009,AS27000,66.0
2017-09-01,2017-09-01,C1009,AS27000,26.0
2017-10-01,2017-10-01,C1009,AS27000,34.0
2017-11-01,2017-11-01,C1009,AS27000,21.0
2017-12-01,2017-12-01,C1009,AS27000,1.0
2018-01-01,2018-01-01,C1009,AS27000,1.0
2018-02-01,2018-02-01,C1009,AS27000,1.0
2018-03-01,2018-03-01,C1009,AS27000,1.0
2018-04-01,2018-04-01,C1009,AS27000,1.0
2018-05-01,2018-05-01,C1009,AS27000,1.0
2018-06-01,2018-06-01,C1009,AS27000,1.0
2018-07-01,2018-07-01,C1009,AS27000,1.0
2018-08-01,2018-08-01,C1009,AS27000,74.0
2018-09-01,2018-09-01,C1009,AS27000,13.0
2016-01-01,2016-01-01,C1009,AS27133,1.0
2016-02-01,2016-02-01,C1009,AS27133,1.0
2016-03-01,2016-03-01,C1009,AS27133,1.0
2016-04-01,2016-04-01,C1009,AS27133,1.0
2016-05-01,2016-05-01,C1009,AS27133,1.0
2016-06-01,2016-06-01,C1009,AS27133,1.0
2016-07-01,2016-07-01,C1009,AS27133,1.0
2016-08-01,2016-08-01,C1009,AS27133,1.0
2016-09-01,2016-09-01,C1009,AS27133,52.0
2016-10-01,2016-10-01,C1009,AS27133,52.0
2016-11-01,2016-11-01,C1009,AS27133,76.0
2016-12-01,2016-12-01,C1009,AS27133,1.0
2017-01-01,2017-01-01,C1009,AS27133,25.0
2017-02-01,2017-02-01,C1009,AS27133,1.0
2017-03-01,2017-03-01,C1009,AS27133,52.0
2017-04-01,2017-04-01,C1009,AS27133,1.0
2017-05-01,2017-05-01,C1009,AS27133,25.0
2017-06-01,2017-06-01,C1009,AS27133,1.0
2017-07-01,2017-07-01,C1009,AS27133,1.0
2017-08-01,2017-08-01,C1009,AS27133,1.0
2017-09-01,2017-09-01,C1009,AS27133,26.0
2017-10-01,2017-10-01,C1009,AS27133,51.0
2017-11-01,2017-11-01,C1009,AS27133,1.0
2017-12-01,2017-12-01,C1009,AS27133,1.0
2018-01-01,2018-01-01,C1009,AS27133,1.0
2018-02-01,2018-02-01,C1009,AS27133,1.0
2018-03-01,2018-03-01,C1009,AS27133,1.0
2018-04-01,2018-04-01,C1009,AS27133,1.0
2018-05-01,2018-05-01,C1009,AS27133,1.0
2018-06-01,2018-06-01,C1009,AS27133,1.0
2018-07-01,2018-07-01,C1009,AS27133,1.0
2018-08-01,2018-08-01,C1009,AS27133,51.0
2018-09-01,2018-09-01,C1009,AS27133,76.0
2016-01-01,2016-01-01,C1009,AS27137,1.0
2016-02-01,2016-02-01,C1009,AS27137,1.0
2016-03-01,2016-03-01,C1009,AS27137,1.0
2016-04-01,2016-04-01,C1009,AS27137,1.0
2016-05-01,2016-05-01,C1009,AS27137,1.0
2016-06-01,2016-06-01,C1009,AS27137,1.0
2016-07-01,2016-07-01,C1009,AS27137,1.0
2016-08-01,2016-08-01,C1009,AS27137,1.0
2016-09-01,2016-09-01,C1009,AS27137,1.0
2016-10-01,2016-10-01,C1009,AS27137,1.0
2016-11-01,2016-11-01,C1009,AS27137,1.0
2016-12-01,2016-12-01,C1009,AS27137,1.0
2017-01-01,2017-01-01,C1009,AS27137,1.0
2017-02-01,2017-02-01,C1009,AS27137,1.0
2017-03-01,2017-03-01,C1009,AS27137,1.0
2017-04-01,2017-04-01,C1009,AS27137,1.0
2017-05-01,2017-05-01,C1009,AS27137,1.0
2017-06-01,2017-06-01,C1009,AS27137,1.0
2017-07-01,2017-07-01,C1009,AS27137,1.0
2017-08-01,2017-08-01,C1009,AS27137,1.0
2017-09-01,2017-09-01,C1009,AS27137,1.0
2017-10-01,2017-10-01,C1009,AS27137,11.0
2017-11-01,2017-11-01,C1009,AS27137,1.0
2017-12-01,2017-12-01,C1009,AS27137,1.0
2018-01-01,2018-01-01,C1009,AS27137,1.0
2018-02-01,2018-02-01,C1009,AS27137,1.0
2018-03-01,2018-03-01,C1009,AS27137,1.0
2018-04-01,2018-04-01,C1009,AS27137,1.0
2018-05-01,2018-05-01,C1009,AS27137,1.0
2018-06-01,2018-06-01,C1009,AS27137,1.0
2018-07-01,2018-07-01,C1009,AS27137,1.0
2018-08-01,2018-08-01,C1009,AS27137,1.0
2018-09-01,2018-09-01,C1009,AS27137,1.0
2016-01-01,2016-01-01,C1009,AS27138,1.0
2016-02-01,2016-02-01,C1009,AS27138,1.0
2016-03-01,2016-03-01,C1009,AS27138,1.0
2016-04-01,2016-04-01,C1009,AS27138,1.0
2016-05-01,2016-05-01,C1009,AS27138,1.0
2016-06-01,2016-06-01,C1009,AS27138,1.0
2016-07-01,2016-07-01,C1009,AS27138,1.0
2016-08-01,2016-08-01,C1009,AS27138,1.0
2016-09-01,2016-09-01,C1009,AS27138,1.0
2016-10-01,2016-10-01,C1009,AS27138,1.0
2016-11-01,2016-11-01,C1009,AS27138,1.0
2016-12-01,2016-12-01,C1009,AS27138,1.0
2017-01-01,2017-01-01,C1009,AS27138,1.0
2017-02-01,2017-02-01,C1009,AS27138,1.0
2017-03-01,2017-03-01,C1009,AS27138,1.0
2017-04-01,2017-04-01,C1009,AS27138,1.0
2017-05-01,2017-05-01,C1009,AS27138,1.0
2017-06-01,2017-06-01,C1009,AS27138,1.0
2017-07-01,2017-07-01,C1009,AS27138,1.0
2017-08-01,2017-08-01,C1009,AS27138,1.0
2017-09-01,2017-09-01,C1009,AS27138,1.0
2017-10-01,2017-10-01,C1009,AS27138,1.0
2017-11-01,2017-11-01,C1009,AS27138,1.0
2017-12-01,2017-12-01,C1009,AS27138,1.0
2018-01-01,2018-01-01,C1009,AS27138,1.0
2018-02-01,2018-02-01,C1009,AS27138,1.0
2018-03-01,2018-03-01,C1009,AS27138,1.0
2018-04-01,2018-04-01,C1009,AS27138,1.0
2018-05-01,2018-05-01,C1009,AS27138,1.0
2018-06-01,2018-06-01,C1009,AS27138,1.0
2018-07-01,2018-07-01,C1009,AS27138,1.0
2018-08-01,2018-08-01,C1009,AS27138,16.0
2018-09-01,2018-09-01,C1009,AS27138,1.0
2016-01-01,2016-01-01,C1010,AS27000,4.0
2016-02-01,2016-02-01,C1010,AS27000,1.0
2016-03-01,2016-03-01,C1010,AS27000,14.0
2016-04-01,2016-04-01,C1010,AS27000,1.0
2016-05-01,2016-05-01,C1010,AS27000,1.0
2016-06-01,2016-06-01,C1010,AS27000,1.0
2016-07-01,2016-07-01,C1010,AS27000,1.0
2016-08-01,2016-08-01,C1010,AS27000,22.0
2016-09-01,2016-09-01,C1010,AS27000,16.0
2016-10-01,2016-10-01,C1010,AS27000,22.0
2016-11-01,2016-11-01,C1010,AS27000,18.0
2016-12-01,2016-12-01,C1010,AS27000,24.0
2017-01-01,2017-01-01,C1010,AS27000,15.0
2017-02-01,2017-02-01,C1010,AS27000,10.0
2017-03-01,2017-03-01,C1010,AS27000,15.0
2017-04-01,2017-04-01,C1010,AS27000,11.0
2017-05-01,2017-05-01,C1010,AS27000,2.0
2017-06-01,2017-06-01,C1010,AS27000,16.0
2017-07-01,2017-07-01,C1010,AS27000,6.0
2017-08-01,2017-08-01,C1010,AS27000,14.0
2017-09-01,2017-09-01,C1010,AS27000,17.0
2017-10-01,2017-10-01,C1010,AS27000,3.0
2017-11-01,2017-11-01,C1010,AS27000,24.0
2017-12-01,2017-12-01,C1010,AS27000,8.0
2018-01-01,2018-01-01,C1010,AS27000,2.0
2018-02-01,2018-02-01,C1010,AS27000,27.0
2018-03-01,2018-03-01,C1010,AS27000,39.0
2018-04-01,2018-04-01,C1010,AS27000,15.0
2018-05-01,2018-05-01,C1010,AS27000,16.0
2018-06-01,2018-06-01,C1010,AS27000,16.0
2018-07-01,2018-07-01,C1010,AS27000,13.0
2018-08-01,2018-08-01,C1010,AS27000,15.0
2018-09-01,2018-09-01,C1010,AS27000,17.0
2016-01-01,2016-01-01,C1010,AS27132,1.0
2016-02-01,2016-02-01,C1010,AS27132,1.0
2016-03-01,2016-03-01,C1010,AS27132,1.0
2016-04-01,2016-04-01,C1010,AS27132,1.0
2016-05-01,2016-05-01,C1010,AS27132,1.0
2016-06-01,2016-06-01,C1010,AS27132,1.0
2016-07-01,2016-07-01,C1010,AS27132,1.0
2016-08-01,2016-08-01,C1010,AS27132,5.0
2016-09-01,2016-09-01,C1010,AS27132,2.0
2016-10-01,2016-10-01,C1010,AS27132,4.0
2016-11-01,2016-11-01,C1010,AS27132,3.0
2016-12-01,2016-12-01,C1010,AS27132,4.0
2017-01-01,2017-01-01,C1010,AS27132,12.0
2017-02-01,2017-02-01,C1010,AS27132,8.0
2017-03-01,2017-03-01,C1010,AS27132,7.0
2017-04-01,2017-04-01,C1010,AS27132,8.0
2017-05-01,2017-05-01,C1010,AS27132,3.0
2017-06-01,2017-06-01,C1010,AS27132,5.0
2017-07-01,2017-07-01,C1010,AS27132,3.0
2017-08-01,2017-08-01,C1010,AS27132,14.0
2017-09-01,2017-09-01,C1010,AS27132,1.0
2017-10-01,2017-10-01,C1010,AS27132,1.0
2017-11-01,2017-11-01,C1010,AS27132,6.0
2017-12-01,2017-12-01,C1010,AS27132,7.0
2018-01-01,2018-01-01,C1010,AS27132,7.0
2018-02-01,2018-02-01,C1010,AS27132,5.0
2018-03-01,2018-03-01,C1010,AS27132,10.0
2018-04-01,2018-04-01,C1010,AS27132,3.0
2018-05-01,2018-05-01,C1010,AS27132,4.0
2018-06-01,2018-06-01,C1010,AS27132,8.0
2018-07-01,2018-07-01,C1010,AS27132,7.0
2018-08-01,2018-08-01,C1010,AS27132,7.0
2018-09-01,2018-09-01,C1010,AS27132,5.0
2016-01-01,2016-01-01,C1010,AS27133,1.0
2016-02-01,2016-02-01,C1010,AS27133,1.0
2016-03-01,2016-03-01,C1010,AS27133,1.0
2016-04-01,2016-04-01,C1010,AS27133,1.0
2016-05-01,2016-05-01,C1010,AS27133,1.0
2016-06-01,2016-06-01,C1010,AS27133,1.0
2016-07-01,2016-07-01,C1010,AS27133,1.0
2016-08-01,2016-08-01,C1010,AS27133,1.0
2016-09-01,2016-09-01,C1010,AS27133,22.0
2016-10-01,2016-10-01,C1010,AS27133,50.0
2016-11-01,2016-11-01,C1010,AS27133,37.0
2016-12-01,2016-12-01,C1010,AS27133,45.0
2017-01-01,2017-01-01,C1010,AS27133,26.0
2017-02-01,2017-02-01,C1010,AS27133,59.0
2017-03-01,2017-03-01,C1010,AS27133,43.0
2017-04-01,2017-04-01,C1010,AS27133,1.0
2017-05-01,2017-05-01,C1010,AS27133,1.0
2017-06-01,2017-06-01,C1010,AS27133,1.0
2017-07-01,2017-07-01,C1010,AS27133,1.0
2017-08-01,2017-08-01,C1010,AS27133,1.0
2017-09-01,2017-09-01,C1010,AS27133,50.0
2017-10-01,2017-10-01,C1010,AS27133,52.0
2017-11-01,2017-11-01,C1010,AS27133,30.0
2017-12-01,2017-12-01,C1010,AS27133,50.0
2018-01-01,2018-01-01,C1010,AS27133,23.0
2018-02-01,2018-02-01,C1010,AS27133,1.0
2018-03-01,2018-03-01,C1010,AS27133,1.0
2018-04-01,2018-04-01,C1010,AS27133,15.0
2018-05-01,2018-05-01,C1010,AS27133,35.0
2018-06-01,2018-06-01,C1010,AS27133,59.0
2018-07-01,2018-07-01,C1010,AS27133,35.0
2018-08-01,2018-08-01,C1010,AS27133,47.0
2018-09-01,2018-09-01,C1010,AS27133,67.0
2016-01-01,2016-01-01,C1010,AS27134,19.0
2016-02-01,2016-02-01,C1010,AS27134,57.0
2016-03-01,2016-03-01,C1010,AS27134,28.0
2016-04-01,2016-04-01,C1010,AS27134,1.0
2016-05-01,2016-05-01,C1010,AS27134,1.0
2016-06-01,2016-06-01,C1010,AS27134,1.0
2016-07-01,2016-07-01,C1010,AS27134,1.0
2016-08-01,2016-08-01,C1010,AS27134,38.0
2016-09-01,2016-09-01,C1010,AS27134,46.0
2016-10-01,2016-10-01,C1010,AS27134,37.0
2016-11-01,2016-11-01,C1010,AS27134,42.0
2016-12-01,2016-12-01,C1010,AS27134,28.0
2017-01-01,2017-01-01,C1010,AS27134,31.0
2017-02-01,2017-02-01,C1010,AS27134,31.0
2017-03-01,2017-03-01,C1010,AS27134,24.0
2017-04-01,2017-04-01,C1010,AS27134,32.0
2017-05-01,2017-05-01,C1010,AS27134,20.0
2017-06-01,2017-06-01,C1010,AS27134,26.0
2017-07-01,2017-07-01,C1010,AS27134,18.0
2017-08-01,2017-08-01,C1010,AS27134,24.0
2017-09-01,2017-09-01,C1010,AS27134,28.0
2017-10-01,2017-10-01,C1010,AS27134,6.0
2017-11-01,2017-11-01,C1010,AS27134,19.0
2017-12-01,2017-12-01,C1010,AS27134,9.0
2018-01-01,2018-01-01,C1010,AS27134,41.0
2018-02-01,2018-02-01,C1010,AS27134,4.0
2018-03-01,2018-03-01,C1010,AS27134,25.0
2018-04-01,2018-04-01,C1010,AS27134,10.0
2018-05-01,2018-05-01,C1010,AS27134,17.0
2018-06-01,2018-06-01,C1010,AS27134,13.0
2018-07-01,2018-07-01,C1010,AS27134,22.0
2018-08-01,2018-08-01,C1010,AS27134,13.0
2018-09-01,2018-09-01,C1010,AS27134,16.0
2016-01-01,2016-01-01,C1010,AS27137,3.0
2016-02-01,2016-02-01,C1010,AS27137,2.0
2016-03-01,2016-03-01,C1010,AS27137,1.0
2016-04-01,2016-04-01,C1010,AS27137,13.0
2016-05-01,2016-05-01,C1010,AS27137,4.0
2016-06-01,2016-06-01,C1010,AS27137,1.0
2016-07-01,2016-07-01,C1010,AS27137,1.0
2016-08-01,2016-08-01,C1010,AS27137,1.0
2016-09-01,2016-09-01,C1010,AS27137,1.0
2016-10-01,2016-10-01,C1010,AS27137,1.0
